datetime,charge_MW
2018-07-23 00:00:00,0.0
2018-07-23 00:30:00,0.0
2018-07-23 01:00:00,0.0
2018-07-23 01:30:00,0.0
2018-07-23 02:00:00,0.0
2018-07-23 02:30:00,0.0
2018-07-23 03:00:00,0.0
2018-07-23 03:30:00,0.0014444444444444452
2018-07-23 04:00:00,0.0051777777777777655
2018-07-23 04:30:00,0.04866666666666655
2018-07-23 05:00:00,0.11566666666666682
2018-07-23 05:30:00,0.23857777777777703
2018-07-23 06:00:00,0.41159999999999974
2018-07-23 06:30:00,0.8785333333333353
2018-07-23 07:00:00,1.204111111111104
2018-07-23 07:30:00,1.1574444444444445
2018-07-23 08:00:00,1.5915333333333332
2018-07-23 08:30:00,1.8842222222222242
2018-07-23 09:00:00,2.4598666666666684
2018-07-23 09:30:00,2.0031555555555585
2018-07-23 10:00:00,0.0
2018-07-23 10:30:00,0.0
2018-07-23 11:00:00,0.0
2018-07-23 11:30:00,0.0
2018-07-23 12:00:00,0.0
2018-07-23 12:30:00,0.0
2018-07-23 13:00:00,0.0
2018-07-23 13:30:00,0.0
2018-07-23 14:00:00,0.0
2018-07-23 14:30:00,0.0
2018-07-23 15:00:00,0.0
2018-07-23 15:30:00,-1.0299999999999987
2018-07-23 16:00:00,-1.249999999999999
2018-07-23 16:30:00,-1.269999999999999
2018-07-23 17:00:00,-1.2299999999999989
2018-07-23 17:30:00,-1.2099999999999989
2018-07-23 18:00:00,-1.1799999999999986
2018-07-23 18:30:00,-1.0899999999999987
2018-07-23 19:00:00,-0.9699999999999986
2018-07-23 19:30:00,-0.9499999999999986
2018-07-23 20:00:00,-0.8799999999999988
2018-07-23 20:30:00,-0.8799999999999988
2018-07-23 21:00:00,0
2018-07-23 21:30:00,0
2018-07-23 22:00:00,0
2018-07-23 22:30:00,0
2018-07-23 23:00:00,0
2018-07-23 23:30:00,0
2018-07-24 00:00:00,0.0
2018-07-24 00:30:00,0.0
2018-07-24 01:00:00,0.0
2018-07-24 01:30:00,0.0
2018-07-24 02:00:00,0.0
2018-07-24 02:30:00,0.0
2018-07-24 03:00:00,0.0
2018-07-24 03:30:00,2.2222222222222223e-05
2018-07-24 04:00:00,0.0002888888888888888
2018-07-24 04:30:00,0.02926666666666646
2018-07-24 05:00:00,0.1018444444444447
2018-07-24 05:30:00,0.19993333333333238
2018-07-24 06:00:00,0.2965555555555549
2018-07-24 06:30:00,0.7436666666666686
2018-07-24 07:00:00,1.1739777777777718
2018-07-24 07:30:00,1.6516666666666637
2018-07-24 08:00:00,1.688822222222217
2018-07-24 08:30:00,2.2679555555555524
2018-07-24 09:00:00,2.5
2018-07-24 09:30:00,1.3460000000000178
2018-07-24 10:00:00,0.0
2018-07-24 10:30:00,0.0
2018-07-24 11:00:00,0.0
2018-07-24 11:30:00,0.0
2018-07-24 12:00:00,0.0
2018-07-24 12:30:00,0.0
2018-07-24 13:00:00,0.0
2018-07-24 13:30:00,0.0
2018-07-24 14:00:00,0.0
2018-07-24 14:30:00,0.0
2018-07-24 15:00:00,0.0
2018-07-24 15:30:00,-0.9799999999999986
2018-07-24 16:00:00,-1.1499999999999986
2018-07-24 16:30:00,-1.1699999999999986
2018-07-24 17:00:00,-1.299999999999999
2018-07-24 17:30:00,-1.2699999999999987
2018-07-24 18:00:00,-1.2099999999999986
2018-07-24 18:30:00,-1.1099999999999985
2018-07-24 19:00:00,-1.0599999999999987
2018-07-24 19:30:00,-0.9499999999999988
2018-07-24 20:00:00,-0.8799999999999986
2018-07-24 20:30:00,-0.8999999999999986
2018-07-24 21:00:00,0
2018-07-24 21:30:00,0
2018-07-24 22:00:00,0
2018-07-24 22:30:00,0
2018-07-24 23:00:00,0
2018-07-24 23:30:00,0
2018-07-25 00:00:00,0.0
2018-07-25 00:30:00,0.0
2018-07-25 01:00:00,0.0
2018-07-25 01:30:00,0.0
2018-07-25 02:00:00,0.0
2018-07-25 02:30:00,0.0
2018-07-25 03:00:00,0.0
2018-07-25 03:30:00,0.0
2018-07-25 04:00:00,2.2222222222222223e-05
2018-07-25 04:30:00,0.03524444444444431
2018-07-25 05:00:00,0.08157777777777785
2018-07-25 05:30:00,0.2073777777777772
2018-07-25 06:00:00,0.34071111111111124
2018-07-25 06:30:00,0.6765777777777787
2018-07-25 07:00:00,1.1285333333333274
2018-07-25 07:30:00,1.6482222222222198
2018-07-25 08:00:00,1.5915333333333304
2018-07-25 08:30:00,2.148044444444441
2018-07-25 09:00:00,2.5
2018-07-25 09:30:00,1.6421555555555702
2018-07-25 10:00:00,0.0
2018-07-25 10:30:00,0.0
2018-07-25 11:00:00,0.0
2018-07-25 11:30:00,0.0
2018-07-25 12:00:00,0.0
2018-07-25 12:30:00,0.0
2018-07-25 13:00:00,0.0
2018-07-25 13:30:00,0.0
2018-07-25 14:00:00,0.0
2018-07-25 14:30:00,0.0
2018-07-25 15:00:00,0.0
2018-07-25 15:30:00,-1.0699999999999987
2018-07-25 16:00:00,-1.199999999999999
2018-07-25 16:30:00,-1.249999999999999
2018-07-25 17:00:00,-1.119999999999999
2018-07-25 17:30:00,-1.239999999999999
2018-07-25 18:00:00,-1.219999999999999
2018-07-25 18:30:00,-1.119999999999999
2018-07-25 19:00:00,-1.039999999999999
2018-07-25 19:30:00,-0.9899999999999991
2018-07-25 20:00:00,-0.8799999999999988
2018-07-25 20:30:00,-0.849999999999999
2018-07-25 21:00:00,0
2018-07-25 21:30:00,0
2018-07-25 22:00:00,0
2018-07-25 22:30:00,0
2018-07-25 23:00:00,0
2018-07-25 23:30:00,0
2018-07-26 00:00:00,0.0
2018-07-26 00:30:00,0.0
2018-07-26 01:00:00,0.0
2018-07-26 01:30:00,0.0
2018-07-26 02:00:00,0.0
2018-07-26 02:30:00,0.0
2018-07-26 03:00:00,0.0
2018-07-26 03:30:00,0.0
2018-07-26 04:00:00,0.000711111111111111
2018-07-26 04:30:00,0.03777777777777751
2018-07-26 05:00:00,0.10140000000000035
2018-07-26 05:30:00,0.18231111111111098
2018-07-26 06:00:00,0.3213111111111115
2018-07-26 06:30:00,0.4853111111111108
2018-07-26 07:00:00,0.8354222222222222
2018-07-26 07:30:00,1.1732222222222206
2018-07-26 08:00:00,1.6661111111111115
2018-07-26 08:30:00,1.8523111111111128
2018-07-26 09:00:00,2.297555555555553
2018-07-26 09:30:00,2.5
2018-07-26 10:00:00,0.5465555555555586
2018-07-26 10:30:00,0.0
2018-07-26 11:00:00,0.0
2018-07-26 11:30:00,0.0
2018-07-26 12:00:00,0.0
2018-07-26 12:30:00,0.0
2018-07-26 13:00:00,0.0
2018-07-26 13:30:00,0.0
2018-07-26 14:00:00,0.0
2018-07-26 14:30:00,0.0
2018-07-26 15:00:00,0.0
2018-07-26 15:30:00,-0.7899999999999989
2018-07-26 16:00:00,-1.0699999999999992
2018-07-26 16:30:00,-1.139999999999999
2018-07-26 17:00:00,-1.289999999999999
2018-07-26 17:30:00,-1.289999999999999
2018-07-26 18:00:00,-1.179999999999999
2018-07-26 18:30:00,-1.119999999999999
2018-07-26 19:00:00,-1.1099999999999992
2018-07-26 19:30:00,-1.0499999999999992
2018-07-26 20:00:00,-0.9799999999999989
2018-07-26 20:30:00,-0.9599999999999989
2018-07-26 21:00:00,0
2018-07-26 21:30:00,0
2018-07-26 22:00:00,0
2018-07-26 22:30:00,0
2018-07-26 23:00:00,0
2018-07-26 23:30:00,0
2018-07-27 00:00:00,0.0
2018-07-27 00:30:00,0.0
2018-07-27 01:00:00,0.0
2018-07-27 01:30:00,0.0
2018-07-27 02:00:00,0.0
2018-07-27 02:30:00,0.0
2018-07-27 03:00:00,0.0
2018-07-27 03:30:00,0.0006000000000000002
2018-07-27 04:00:00,0.0009111111111111116
2018-07-27 04:30:00,0.05846666666666635
2018-07-27 05:00:00,0.14073333333333382
2018-07-27 05:30:00,0.18871111111111152
2018-07-27 06:00:00,0.3482222222222226
2018-07-27 06:30:00,0.9419999999999945
2018-07-27 07:00:00,1.0087777777777789
2018-07-27 07:30:00,1.169866666666668
