datetime,demand_MW
2018-09-25 00:00:00,1.6580995726495689
2018-09-25 00:30:00,1.5985963593030876
2018-09-25 01:00:00,1.5284851781785722
2018-09-25 01:30:00,1.4672299786136462
2018-09-25 02:00:00,1.4604976491425388
2018-09-25 02:30:00,1.4214794415405734
2018-09-25 03:00:00,1.4212019094334447
2018-09-25 03:30:00,1.443110715055362
2018-09-25 04:00:00,1.6067175450457385
2018-09-25 04:30:00,1.7398663867239652
2018-09-25 05:00:00,2.1819881684240894
2018-09-25 05:30:00,2.5026208309866322
2018-09-25 06:00:00,2.9232852158006217
2018-09-25 06:30:00,3.150740928250183
2018-09-25 07:00:00,3.194418852084061
2018-09-25 07:30:00,3.1670115490709714
2018-09-25 08:00:00,3.1342592777022347
2018-09-25 08:30:00,3.1197128357045165
2018-09-25 09:00:00,3.0684659251331134
2018-09-25 09:30:00,2.9752154835224296
2018-09-25 10:00:00,2.8548463284157255
2018-09-25 10:30:00,2.7581003528952612
2018-09-25 11:00:00,2.685180454721574
2018-09-25 11:30:00,2.620301019021783
2018-09-25 12:00:00,2.5842713520239107
2018-09-25 12:30:00,2.568849349495092
2018-09-25 13:00:00,2.552404963148326
2018-09-25 13:30:00,2.526461896200328
2018-09-25 14:00:00,2.5360737702725613
2018-09-25 14:30:00,2.6649452229220456
2018-09-25 15:00:00,2.811604399543932
2018-09-25 15:30:00,3.0242429456890076
2018-09-25 16:00:00,3.2193971840471294
2018-09-25 16:30:00,3.386959089157742
2018-09-25 17:00:00,3.5215599272058524
2018-09-25 17:30:00,3.60815619394444
2018-09-25 18:00:00,3.6234883116561454
2018-09-25 18:30:00,3.6360365911538057
2018-09-25 19:00:00,3.569751329440047
2018-09-25 19:30:00,3.3701284813604824
2018-09-25 20:00:00,3.1656948657877284
2018-09-25 20:30:00,2.89115919104632
2018-09-25 21:00:00,2.6452782966746833
2018-09-25 21:30:00,2.31151280167003
2018-09-25 22:00:00,2.0280352988997836
2018-09-25 22:30:00,1.8112498566348898
2018-09-25 23:00:00,1.7348273111428258
2018-09-25 23:30:00,1.6290316500002096
2018-09-26 00:00:00,1.6394110654721936
2018-09-26 00:30:00,1.5925125603210137
2018-09-26 01:00:00,1.5261790731773257
2018-09-26 01:30:00,1.4574889271486986
2018-09-26 02:00:00,1.4065725198311536
2018-09-26 02:30:00,1.387472890755948
2018-09-26 03:00:00,1.387725372610213
2018-09-26 03:30:00,1.4303831645918157
2018-09-26 04:00:00,1.605491569522284
2018-09-26 04:30:00,1.6803430662244538
2018-09-26 05:00:00,2.0459124464469283
2018-09-26 05:30:00,2.417255443484933
2018-09-26 06:00:00,2.8888070586612744
2018-09-26 06:30:00,3.120669783985138
2018-09-26 07:00:00,3.118449037417367
2018-09-26 07:30:00,3.065130858242129
2018-09-26 08:00:00,3.0220221130885214
2018-09-26 08:30:00,2.9401681876838173
2018-09-26 09:00:00,2.8555178225396465
2018-09-26 09:30:00,2.7606736531105
2018-09-26 10:00:00,2.702001807765529
2018-09-26 10:30:00,2.636670150613881
2018-09-26 11:00:00,2.595208783126941
2018-09-26 11:30:00,2.6206635185332425
2018-09-26 12:00:00,2.641686107564867
2018-09-26 12:30:00,2.649556104783229
2018-09-26 13:00:00,2.644551347491614
2018-09-26 13:30:00,2.6312478477638876
2018-09-26 14:00:00,2.6431075733658793
2018-09-26 14:30:00,2.7276879077536917
2018-09-26 15:00:00,2.933695624118323
2018-09-26 15:30:00,3.182768914074462
2018-09-26 16:00:00,3.3980277368455973
2018-09-26 16:30:00,3.526262756107427
2018-09-26 17:00:00,3.6035299453773053
2018-09-26 17:30:00,3.6345807129449126
2018-09-26 18:00:00,3.62674923293858
2018-09-26 18:30:00,3.6228490161789666
2018-09-26 19:00:00,3.55042543268016
2018-09-26 19:30:00,3.3933216483619373
2018-09-26 20:00:00,3.222620032049836
2018-09-26 20:30:00,2.972549918023956
2018-09-26 21:00:00,2.7121347909298845
2018-09-26 21:30:00,2.4333974358029584
2018-09-26 22:00:00,2.1154260078107607
2018-09-26 22:30:00,1.8403564598132933
2018-09-26 23:00:00,1.7506408958519586
2018-09-26 23:30:00,1.630353147972406
2018-09-27 00:00:00,1.636993327593062
