datetime,demand_MW
2018-10-16 00:00:00,1.8418157407407396
2018-10-16 00:30:00,1.7692534336419752
2018-10-16 01:00:00,1.7392575118955806
2018-10-16 01:30:00,1.6903432415578887
2018-10-16 02:00:00,1.6782362469931744
2018-10-16 02:30:00,1.6148820972408293
2018-10-16 03:00:00,1.5642364124912285
2018-10-16 03:30:00,1.5232712630116985
2018-10-16 04:00:00,1.6870930923828424
2018-10-16 04:30:00,1.844657156417304
2018-10-16 05:00:00,2.2043145937000133
2018-10-16 05:30:00,2.625089959922678
2018-10-16 06:00:00,3.0872417112930726
2018-10-16 06:30:00,3.3942684046372165
2018-10-16 07:00:00,3.37544636871173
2018-10-16 07:30:00,3.356897302400027
2018-10-16 08:00:00,3.3357179431555575
2018-10-16 08:30:00,3.310565450046295
2018-10-16 09:00:00,3.2244840302722935
2018-10-16 09:30:00,3.1139782722743865
2018-10-16 10:00:00,3.04625115635804
2018-10-16 10:30:00,2.9220162508359198
2018-10-16 11:00:00,2.7564118860540114
2018-10-16 11:30:00,2.654535731896765
2018-10-16 12:00:00,2.558589514936582
2018-10-16 12:30:00,2.535043428025504
2018-10-16 13:00:00,2.527976472563561
2018-10-16 13:30:00,2.5714402071283793
2018-10-16 14:00:00,2.6633715120550265
2018-10-16 14:30:00,2.793884650823852
2018-10-16 15:00:00,2.9712569697495796
2018-10-16 15:30:00,3.2462588552210523
2018-10-16 16:00:00,3.4772816778922904
2018-10-16 16:30:00,3.6546271518426785
2018-10-16 17:00:00,3.8210156456834112
2018-10-16 17:30:00,4.0187108370886495
2018-10-16 18:00:00,4.1222675811749765
2018-10-16 18:30:00,4.059939841501729
2018-10-16 19:00:00,3.846263272241154
2018-10-16 19:30:00,3.596260314924464
2018-10-16 20:00:00,3.312147883492201
2018-10-16 20:30:00,3.029310791441802
2018-10-16 21:00:00,2.7512870237174742
2018-10-16 21:30:00,2.4563110333956426
2018-10-16 22:00:00,2.1963351819470454
2018-10-16 22:30:00,1.9708260029515037
2018-10-16 23:00:00,1.8618964538266798
2018-10-16 23:30:00,1.7493143616250209
2018-10-17 00:00:00,1.7646757202475158
2018-10-17 00:30:00,1.7383085048874645
2018-10-17 01:00:00,1.699654692591108
2018-10-17 01:30:00,1.644932897374995
2018-10-17 02:00:00,1.6144393477679388
