datetime,demand_MW
2018-07-16 00:00:00,1.7490561616161604
2018-07-16 00:30:00,1.6461226372819049
2018-07-16 01:00:00,1.594127291293099
2018-07-16 01:30:00,1.5912213228519605
2018-07-16 02:00:00,1.5499093873078504
2018-07-16 02:30:00,1.5124346084912281
2018-07-16 03:00:00,1.490475237736527
2018-07-16 03:30:00,1.4863204330599296
2018-07-16 04:00:00,1.5249913096206122
2018-07-16 04:30:00,1.629004275380308
2018-07-16 05:00:00,1.9847062811515885
2018-07-16 05:30:00,2.2449793723413327
2018-07-16 06:00:00,2.5475276956764765
2018-07-16 06:30:00,2.7582023507316342
2018-07-16 07:00:00,2.7804334755912574
2018-07-16 07:30:00,2.8007057018927415
2018-07-16 08:00:00,2.7921455608027417
2018-07-16 08:30:00,2.7603692174638046
2018-07-16 09:00:00,2.6868632032358692
2018-07-16 09:30:00,2.6122914230926817
2018-07-16 10:00:00,2.476734900926044
2018-07-16 10:30:00,2.4124024041752037
2018-07-16 11:00:00,2.402872445226808
2018-07-16 11:30:00,2.328119196660777
2018-07-16 12:00:00,2.279254852848191
2018-07-16 12:30:00,2.1889540949623574
2018-07-16 13:00:00,2.228906749602415
2018-07-16 13:30:00,2.1824238420194284
2018-07-16 14:00:00,2.2009345500393103
2018-07-16 14:30:00,2.270476390343057
2018-07-16 15:00:00,2.4807613719097437
2018-07-16 15:30:00,2.7480217894138077
2018-07-16 16:00:00,2.919317619326779
2018-07-16 16:30:00,2.9776667454547523
2018-07-16 17:00:00,3.0327121056311794
2018-07-16 17:30:00,3.0612276125933584
2018-07-16 18:00:00,3.0569423397436584
2018-07-16 18:30:00,3.0140661384277014
2018-07-16 19:00:00,2.9396511612462337
2018-07-16 19:30:00,2.8694431045550672
2018-07-16 20:00:00,2.8011883709859795
2018-07-16 20:30:00,2.7811368464180477
2018-07-16 21:00:00,2.7757510613108005
2018-07-16 21:30:00,2.517638130200866
2018-07-16 22:00:00,2.2560434398456675
2018-07-16 22:30:00,2.0139037053139712
2018-07-16 23:00:00,1.891772776376638
2018-07-16 23:30:00,1.7810526854420716
2018-07-17 00:00:00,1.7814495579861724
2018-07-17 00:30:00,1.67861189636657
2018-07-17 01:00:00,1.6061278240573433
2018-07-17 01:30:00,1.5831195995310987
2018-07-17 02:00:00,1.5312369468106417
2018-07-17 02:30:00,1.492829883054927
2018-07-17 03:00:00,1.4932590820835117
2018-07-17 03:30:00,1.4913545322677797
2018-07-17 04:00:00,1.5401173419453682
2018-07-17 04:30:00,1.711768166793843
2018-07-17 05:00:00,2.0542126525035327
2018-07-17 05:30:00,2.306114729264313
2018-07-17 06:00:00,2.723764046426374
2018-07-17 06:30:00,2.9017364649934936
2018-07-17 07:00:00,2.8622033681764796
2018-07-17 07:30:00,2.818110594141989
2018-07-17 08:00:00,2.760417330932173
2018-07-17 08:30:00,2.728432237571004
2018-07-17 09:00:00,2.6930509727889533
2018-07-17 09:30:00,2.6818115392388022
2018-07-17 10:00:00,2.657214434759729
2018-07-17 10:30:00,2.5123464143816223
2018-07-17 11:00:00,2.414175311572827
2018-07-17 11:30:00,2.3643018474659647
2018-07-17 12:00:00,2.3334415888170152
2018-07-17 12:30:00,2.3631247982954062
2018-07-17 13:00:00,2.3589684906076327
2018-07-17 13:30:00,2.3510002124402276
2018-07-17 14:00:00,2.3764827588763944
2018-07-17 14:30:00,2.559748846464899
2018-07-17 15:00:00,2.7459680990737567
2018-07-17 15:30:00,2.877926734231201
2018-07-17 16:00:00,2.9346890347701144
2018-07-17 16:30:00,2.9668301178070564
2018-07-17 17:00:00,3.015696177594235
2018-07-17 17:30:00,3.027585982724223
2018-07-17 18:00:00,3.0136205938905762
2018-07-17 18:30:00,2.960613888201466
2018-07-17 19:00:00,2.8936226687024003
2018-07-17 19:30:00,2.8126732508255134
2018-07-17 20:00:00,2.7848616533657773
2018-07-17 20:30:00,2.783321254994563
2018-07-17 21:00:00,2.775877954592821
2018-07-17 21:30:00,2.5214909649754738
2018-07-17 22:00:00,2.2437400046334277
2018-07-17 22:30:00,1.949463057584866
2018-07-17 23:00:00,1.8676286485308486
2018-07-17 23:30:00,1.754907854261079
2018-07-18 00:00:00,1.7448187053336457
2018-07-18 00:30:00,1.6225844918188879
2018-07-18 01:00:00,1.5870128395187968
2018-07-18 01:30:00,1.523687826676954
2018-07-18 02:00:00,1.4862580994354901
2018-07-18 02:30:00,1.512447300947066
2018-07-18 03:00:00,1.49513193870455
2018-07-18 03:30:00,1.4991955034589366
2018-07-18 04:00:00,1.5499378921984253
2018-07-18 04:30:00,1.6988175528194362
2018-07-18 05:00:00,2.0228280523255755
2018-07-18 05:30:00,2.318282906943111
2018-07-18 06:00:00,2.7165598255398726
2018-07-18 06:30:00,2.8936445858057085
2018-07-18 07:00:00,2.8606086782887936
2018-07-18 07:30:00,2.8304010036599547
2018-07-18 08:00:00,2.7720087319515496
2018-07-18 08:30:00,2.728608321156591
2018-07-18 09:00:00,2.6762630639813265
2018-07-18 09:30:00,2.6515666684318746
2018-07-18 10:00:00,2.662685263721991
2018-07-18 10:30:00,2.6345029113827825
2018-07-18 11:00:00,2.54562575882477
2018-07-18 11:30:00,2.5343584952937728
2018-07-18 12:00:00,2.5314666591191775
2018-07-18 12:30:00,2.488289184830893
2018-07-18 13:00:00,2.4562954965172397
2018-07-18 13:30:00,2.4541186192315934
2018-07-18 14:00:00,2.596219713523284
2018-07-18 14:30:00,2.7852055477108317
2018-07-18 15:00:00,2.887580552843268
2018-07-18 15:30:00,2.94292698377343
2018-07-18 16:00:00,2.9941038835268037
2018-07-18 16:30:00,3.046506878333469
2018-07-18 17:00:00,3.0723278699659655
2018-07-18 17:30:00,3.0822037383457896
2018-07-18 18:00:00,3.0635582651966007
2018-07-18 18:30:00,3.0161744245502677
2018-07-18 19:00:00,2.925872768659251
2018-07-18 19:30:00,2.8503957570746703
2018-07-18 20:00:00,2.781101207954645
2018-07-18 20:30:00,2.7759618842003118
2018-07-18 21:00:00,2.766597473108595
2018-07-18 21:30:00,2.5136620747331317
2018-07-18 22:00:00,2.237077838853262
2018-07-18 22:30:00,1.942164517027475
2018-07-18 23:00:00,1.8658980601020478
2018-07-18 23:30:00,1.7739226701853572
2018-07-19 00:00:00,1.7188808487397
2018-07-19 00:30:00,1.6184706367781503
2018-07-19 01:00:00,1.5848842170416284
2018-07-19 01:30:00,1.5254368532020615
2018-07-19 02:00:00,1.4882736521757007
2018-07-19 02:30:00,1.491327788200104
2018-07-19 03:00:00,1.488012535935019
2018-07-19 03:30:00,1.4915847061275636
2018-07-19 04:00:00,1.5339295315654793
2018-07-19 04:30:00,1.7104264828219549
2018-07-19 05:00:00,2.010572971061287
2018-07-19 05:30:00,2.313722457892076
2018-07-19 06:00:00,2.7270053033369392
2018-07-19 06:30:00,2.913287475662851
2018-07-19 07:00:00,2.8559934894274623
2018-07-19 07:30:00,2.834946686720815
2018-07-19 08:00:00,2.7982486216132525
2018-07-19 08:30:00,2.7621921081678322
2018-07-19 09:00:00,2.713289311607696
2018-07-19 09:30:00,2.7049210056066944
2018-07-19 10:00:00,2.713097415581468
2018-07-19 10:30:00,2.7234537157142618
2018-07-19 11:00:00,2.718551793990926
2018-07-19 11:30:00,2.7010129248313506
2018-07-19 12:00:00,2.6844794205276616
2018-07-19 12:30:00,2.6683742572186304
2018-07-19 13:00:00,2.5408913035222485
2018-07-19 13:30:00,2.521433358544785
2018-07-19 14:00:00,2.500225725380627
2018-07-19 14:30:00,2.563452089958561
2018-07-19 15:00:00,2.733371364935989
2018-07-19 15:30:00,2.8645038770105926
2018-07-19 16:00:00,2.957433318479838
2018-07-19 16:30:00,3.028765532992132
2018-07-19 17:00:00,3.0662465398085734
2018-07-19 17:30:00,3.0797554245350516
2018-07-19 18:00:00,3.0755969461539623
2018-07-19 18:30:00,3.0309053053141577
2018-07-19 19:00:00,2.935637937286794
2018-07-19 19:30:00,2.864558091450801
2018-07-19 20:00:00,2.788142819782914
2018-07-19 20:30:00,2.7939059887888025
2018-07-19 21:00:00,2.7771349191927146
2018-07-19 21:30:00,2.5089257121704978
2018-07-19 22:00:00,2.2368721704589056
2018-07-19 22:30:00,1.9489708909931416
2018-07-19 23:00:00,1.8672423510956728
2018-07-19 23:30:00,1.7782036598068547
2018-07-20 00:00:00,1.7799001018607439
2018-07-20 00:30:00,1.6399970738551854
2018-07-20 01:00:00,1.5988160744949726
2018-07-20 01:30:00,1.5365433589040192
2018-07-20 02:00:00,1.4884367122984266
2018-07-20 02:30:00,1.489547741321614
2018-07-20 03:00:00,1.4911800736644525
2018-07-20 03:30:00,1.4923843792848166
2018-07-20 04:00:00,1.5223053327499092
2018-07-20 04:30:00,1.6908890763554483
2018-07-20 05:00:00,2.010527549476473
2018-07-20 05:30:00,2.308502299060788
2018-07-20 06:00:00,2.639865011826923
2018-07-20 06:30:00,2.7496612816683905
2018-07-20 07:00:00,2.8027579839997445
2018-07-20 07:30:00,2.793648167142102
2018-07-20 08:00:00,2.767841322822455
2018-07-20 08:30:00,2.68468001294627
2018-07-20 09:00:00,2.5830266556760044
2018-07-20 09:30:00,2.5119293405318635
2018-07-20 10:00:00,2.472096503920387
2018-07-20 10:30:00,2.4807548582927947
2018-07-20 11:00:00,2.485249247183113
2018-07-20 11:30:00,2.488829773904589
2018-07-20 12:00:00,2.4729427998614044
2018-07-20 12:30:00,2.5848554207318806
2018-07-20 13:00:00,2.6594208448742678
2018-07-20 13:30:00,2.651375391329885
2018-07-20 14:00:00,2.6509644044739455
2018-07-20 14:30:00,2.654814506107726
2018-07-20 15:00:00,2.6754152667361635
2018-07-20 15:30:00,2.736799821958231
2018-07-20 16:00:00,2.8023298645751025
2018-07-20 16:30:00,2.8765118032248687
2018-07-20 17:00:00,2.940365091712528
2018-07-20 17:30:00,2.949761911249308
2018-07-20 18:00:00,2.9340201557498364
2018-07-20 18:30:00,2.8963067145988757
2018-07-20 19:00:00,2.814557569329128
2018-07-20 19:30:00,2.753119731842435
2018-07-20 20:00:00,2.736615465024294
2018-07-20 20:30:00,2.730041439816432
2018-07-20 21:00:00,2.735226843016653
2018-07-20 21:30:00,2.517638190789398
2018-07-20 22:00:00,2.2754050126903214
2018-07-20 22:30:00,2.04616049512979
2018-07-20 23:00:00,1.9331651853536505
2018-07-20 23:30:00,1.8384107037154047
2018-07-21 00:00:00,1.7976516552511144
2018-07-21 00:30:00,1.7517525165703578
2018-07-21 01:00:00,1.6406902390938665
2018-07-21 01:30:00,1.6040407750034809
2018-07-21 02:00:00,1.5792713366377455
2018-07-21 02:30:00,1.5559229940418795
2018-07-21 03:00:00,1.5528724929230622
2018-07-21 03:30:00,1.4981622224611393
2018-07-21 04:00:00,1.5276139759407565
2018-07-21 04:30:00,1.5721193069800226
2018-07-21 05:00:00,1.7051597316131033
2018-07-21 05:30:00,1.853853082471862
2018-07-21 06:00:00,2.06099780348268
2018-07-21 06:30:00,2.298281716666677
2018-07-21 07:00:00,2.550564341195773
2018-07-21 07:30:00,2.642817521576393
2018-07-21 08:00:00,2.655977935553179
2018-07-21 08:30:00,2.6176884884930964
2018-07-21 09:00:00,2.545701964949145
2018-07-21 09:30:00,2.4715520347543474
2018-07-21 10:00:00,2.4204502372799674
2018-07-21 10:30:00,2.3334800381319627
2018-07-21 11:00:00,2.300397971698047
2018-07-21 11:30:00,2.2850846383565404
2018-07-21 12:00:00,2.2966138540034278
2018-07-21 12:30:00,2.307615819734154
2018-07-21 13:00:00,2.3177506528202265
2018-07-21 13:30:00,2.3453713819865594
2018-07-21 14:00:00,2.463483661267936
2018-07-21 14:30:00,2.6359233655608123
2018-07-21 15:00:00,2.695658595372016
2018-07-21 15:30:00,2.7823053894486933
2018-07-21 16:00:00,2.8427252256356863
2018-07-21 16:30:00,2.869239975095245
2018-07-21 17:00:00,2.859324072852082
2018-07-21 17:30:00,2.8512109088649202
2018-07-21 18:00:00,2.833434661860996
2018-07-21 18:30:00,2.8034502964462744
2018-07-21 19:00:00,2.7383262615174844
2018-07-21 19:30:00,2.671985493963687
2018-07-21 20:00:00,2.5810183158009155
2018-07-21 20:30:00,2.606202832240066
2018-07-21 21:00:00,2.608443578113329
2018-07-21 21:30:00,2.4588420480991218
2018-07-21 22:00:00,2.221100530135946
2018-07-21 22:30:00,1.9689252629137326
2018-07-21 23:00:00,1.8860391412251791
2018-07-21 23:30:00,1.7766921250454668
2018-07-22 00:00:00,1.7750371912577134
2018-07-22 00:30:00,1.6636573253452223
2018-07-22 01:00:00,1.6201510390612914
2018-07-22 01:30:00,1.5915203721528335
2018-07-22 02:00:00,1.5315120564574674
2018-07-22 02:30:00,1.4944263849523685
2018-07-22 03:00:00,1.488360540153414
2018-07-22 03:30:00,1.491290933085884
2018-07-22 04:00:00,1.4880575300970407
2018-07-22 04:30:00,1.5107449871088448
2018-07-22 05:00:00,1.559222004265848
2018-07-22 05:30:00,1.618650622712891
2018-07-22 06:00:00,1.7607967479041526
2018-07-22 06:30:00,2.0241819835869435
2018-07-22 07:00:00,2.2034217817636357
2018-07-22 07:30:00,2.4233817023198427
2018-07-22 08:00:00,2.5846229540320866
2018-07-22 08:30:00,2.591386594685256
2018-07-22 09:00:00,2.51792811191792
2018-07-22 09:30:00,2.398009848892144
2018-07-22 10:00:00,2.3261284493745995
2018-07-22 10:30:00,2.28203199444695
2018-07-22 11:00:00,2.239412862488755
2018-07-22 11:30:00,2.1868546071895243
2018-07-22 12:00:00,2.1450850768490914
2018-07-22 12:30:00,2.1135935500539538
2018-07-22 13:00:00,2.105800794308727
2018-07-22 13:30:00,2.106732929962822
2018-07-22 14:00:00,2.155177523968447
2018-07-22 14:30:00,2.2678627718789923
2018-07-22 15:00:00,2.481496454714381
2018-07-22 15:30:00,2.660434308500343
2018-07-22 16:00:00,2.743111564410255
2018-07-22 16:30:00,2.8315557680206127
2018-07-22 17:00:00,2.8872398367746697
2018-07-22 17:30:00,2.892588733584575
2018-07-22 18:00:00,2.889178746151446
2018-07-22 18:30:00,2.864981439992299
2018-07-22 19:00:00,2.800682927091486
2018-07-22 19:30:00,2.739960079961346
2018-07-22 20:00:00,2.714430024812317
2018-07-22 20:30:00,2.6924138923685246
2018-07-22 21:00:00,2.703139291082254
2018-07-22 21:30:00,2.5111187242349553
