datetime,demand_MW
2019-02-24 00:00:00,2.5301565432098783
2019-02-24 00:30:00,2.429472614540466
2019-02-24 01:00:00,2.3154673146166758
2019-02-24 01:30:00,2.2224293043242067
2019-02-24 02:00:00,2.175325758000554
2019-02-24 02:30:00,2.1058500341042667
2019-02-24 03:00:00,2.0314669484423717
2019-02-24 03:30:00,1.9731168092994056
2019-02-24 04:00:00,1.8987001458023471
2019-02-24 04:30:00,1.8469298934106388
2019-02-24 05:00:00,1.8286201839000722
2019-02-24 05:30:00,1.8609143353770172
2019-02-24 06:00:00,1.948061073694038
2019-02-24 06:30:00,2.178459961751446
2019-02-24 07:00:00,2.2906672201607363
2019-02-24 07:30:00,2.5395950045671793
2019-02-24 08:00:00,2.824220986860032
2019-02-24 08:30:00,3.1731035652416018
2019-02-24 09:00:00,3.2161583233800304
2019-02-24 09:30:00,3.154859153080476
2019-02-24 10:00:00,3.0537864996980804
2019-02-24 10:30:00,2.9060484219135914
2019-02-24 11:00:00,2.8358722140054944
2019-02-24 11:30:00,2.7914071520945054
2019-02-24 12:00:00,2.7191697801657493
2019-02-24 12:30:00,2.7014421950336294
2019-02-24 13:00:00,2.665581404305986
2019-02-24 13:30:00,2.6632550651424176
2019-02-24 14:00:00,2.69392888140484
2019-02-24 14:30:00,2.708452840223965
2019-02-24 15:00:00,2.716507977977631
2019-02-24 15:30:00,2.738206437769028
2019-02-24 16:00:00,3.0347319252881917
2019-02-24 16:30:00,3.428269741401277
2019-02-24 17:00:00,4.034836086420256
2019-02-24 17:30:00,4.3340304998775085
2019-02-24 18:00:00,4.498610368584391
2019-02-24 18:30:00,4.332738192138657
2019-02-24 19:00:00,4.183531696411142
2019-02-24 19:30:00,3.951445503696168
2019-02-24 20:00:00,3.7428829501258387
2019-02-24 20:30:00,3.454462571239751
2019-02-24 21:00:00,3.211508936359399
2019-02-24 21:30:00,2.9730051607889525
2019-02-24 22:00:00,2.717705160532083
2019-02-24 22:30:00,2.5033209217756145
2019-02-24 23:00:00,2.3095839041675785
2019-02-24 23:30:00,2.1616556452478433
2019-02-25 00:00:00,2.3668395061728384
2019-02-25 00:30:00,2.3478438408779154
2019-02-25 01:00:00,2.2842408645023644
2019-02-25 01:30:00,2.2012526367999454
2019-02-25 02:00:00,2.141230102802906
2019-02-25 02:30:00,2.0815329939763068
2019-02-25 03:00:00,1.9912134802621908
2019-02-25 03:30:00,1.9088730390828395
2019-02-25 04:00:00,1.847380341185913
2019-02-25 04:30:00,1.8218505216073322
2019-02-25 05:00:00,1.8467312602219261
2019-02-25 05:30:00,2.007556986131981
2019-02-25 06:00:00,2.145578882968435
2019-02-25 06:30:00,2.6045175875347284
2019-02-25 07:00:00,2.8503482554521957
2019-02-25 07:30:00,3.0906370187330423
2019-02-25 08:00:00,3.1930821418954727
2019-02-25 08:30:00,3.148495981347296
2019-02-25 09:00:00,3.0346943286646515
2019-02-25 09:30:00,2.89738447602495
2019-02-25 10:00:00,2.8109247141782814
2019-02-25 10:30:00,2.7461339053575524
2019-02-25 11:00:00,2.723871310968346
2019-02-25 11:30:00,2.7084584799239746
2019-02-25 12:00:00,2.693509656021053
2019-02-25 12:30:00,2.614112205562835
2019-02-25 13:00:00,2.5938325647757106
2019-02-25 13:30:00,2.488834898698746
2019-02-25 14:00:00,2.4580204715667695
2019-02-25 14:30:00,2.4403255234515755
2019-02-25 15:00:00,2.441190539482088
2019-02-25 15:30:00,2.5414223667956093
2019-02-25 16:00:00,2.773968188040739
2019-02-25 16:30:00,3.1187760864037672
2019-02-25 17:00:00,3.572564900685527
2019-02-25 17:30:00,4.095428355817707
2019-02-25 18:00:00,4.4395904674284665
2019-02-25 18:30:00,4.3722774553313934
2019-02-25 19:00:00,4.200555089641588
2019-02-25 19:30:00,3.993618007172251
2019-02-25 20:00:00,3.7863998959785814
2019-02-25 20:30:00,3.5310473010743926
2019-02-25 21:00:00,3.274740214414873
2019-02-25 21:30:00,3.0734634239585388
2019-02-25 22:00:00,2.8218331672724943
2019-02-25 22:30:00,2.5509924228415124
2019-02-25 23:00:00,2.3418009904361847
2019-02-25 23:30:00,2.1768318786365746
2019-02-26 00:00:00,2.357437483527284
2019-02-26 00:30:00,2.317976729708745
2019-02-26 01:00:00,2.2596839238767754
2019-02-26 01:30:00,2.161312590566539
2019-02-26 02:00:00,2.103053858011231
2019-02-26 02:30:00,2.0233972310090036
2019-02-26 03:00:00,1.9727063370689248
2019-02-26 03:30:00,1.907340439352342
2019-02-26 04:00:00,1.8513592041793947
2019-02-26 04:30:00,1.8275719246008217
2019-02-26 05:00:00,1.9517409755971624
2019-02-26 05:30:00,2.081261145425244
2019-02-26 06:00:00,2.359572024274119
2019-02-26 06:30:00,2.77548990429767
2019-02-26 07:00:00,2.968688450344904
2019-02-26 07:30:00,3.0671522858484845
2019-02-26 08:00:00,3.0960890961695764
2019-02-26 08:30:00,3.052704900714942
2019-02-26 09:00:00,2.8969640611273726
2019-02-26 09:30:00,2.829271668129969
2019-02-26 10:00:00,2.7631692109256747
2019-02-26 10:30:00,2.7119076261959245
2019-02-26 11:00:00,2.585447930754476
2019-02-26 11:30:00,2.572137437946886
2019-02-26 12:00:00,2.5073760476790437
2019-02-26 12:30:00,2.480770748557931
2019-02-26 13:00:00,2.5318770368137713
2019-02-26 13:30:00,2.4623891745824618
2019-02-26 14:00:00,2.5839024836619338
2019-02-26 14:30:00,2.5636165664740815
