datetime,charge_MW
2020-07-03 00:00:00,0.0
2020-07-03 00:30:00,0.0
2020-07-03 01:00:00,0.0
2020-07-03 01:30:00,0.0
2020-07-03 02:00:00,0.0
2020-07-03 02:30:00,0.0
2020-07-03 03:00:00,0.0
2020-07-03 03:30:00,0.0
2020-07-03 04:00:00,0.003218742496601294
2020-07-03 04:30:00,0.02003290604712663
2020-07-03 05:00:00,0.04558999800691453
2020-07-03 05:30:00,0.0785815628008148
2020-07-03 06:00:00,0.1904705244998764
2020-07-03 06:30:00,0.2715398266686842
2020-07-03 07:00:00,0.35798886067247493
2020-07-03 07:30:00,0.43280224607166073
2020-07-03 08:00:00,0.593984979220199
2020-07-03 08:30:00,0.46117928539168584
2020-07-03 09:00:00,0.48736840942434334
2020-07-03 09:30:00,0.5637587821602091
2020-07-03 10:00:00,0.7114388796195783
2020-07-03 10:30:00,0.755524663124916
2020-07-03 11:00:00,0.81053437690755
2020-07-03 11:30:00,0.6763179816705677
2020-07-03 12:00:00,0.8556466212520144
2020-07-03 12:30:00,0.8829677267346979
2020-07-03 13:00:00,0.746709325744729
2020-07-03 13:30:00,0.6506127969913457
2020-07-03 14:00:00,0.9096604387862662
2020-07-03 14:30:00,0.7583122265735337
2020-07-03 15:00:00,0.7115032835786453
2020-07-03 15:30:00,-1.0551333333333317
2020-07-03 16:00:00,-1.2480333333333298
2020-07-03 16:30:00,-1.3477555555555516
2020-07-03 17:00:00,-1.479999999999999
2020-07-03 17:30:00,-1.4132000000000002
2020-07-03 18:00:00,-1.2739222222222248
2020-07-03 18:30:00,-1.0344222222222208
2020-07-03 19:00:00,-0.9221555555555532
2020-07-03 19:30:00,-0.787255555555554
2020-07-03 20:00:00,-0.7305111111111109
2020-07-03 20:30:00,-0.6833555555555573
2020-07-03 21:00:00,0.0
2020-07-03 21:30:00,0.0
2020-07-03 22:00:00,0.0
2020-07-03 22:30:00,0.0
2020-07-03 23:00:00,0.0
2020-07-03 23:30:00,0.0
2020-07-04 00:00:00,0.0
2020-07-04 00:30:00,0.0
2020-07-04 01:00:00,0.0
2020-07-04 01:30:00,0.0
2020-07-04 02:00:00,0.0
2020-07-04 02:30:00,0.0
2020-07-04 03:00:00,0.0
2020-07-04 03:30:00,0.0
2020-07-04 04:00:00,0.0
2020-07-04 04:30:00,0.0
2020-07-04 05:00:00,0.02317390570670385
2020-07-04 05:30:00,0.05058219285841221
2020-07-04 06:00:00,0.09860989111713074
2020-07-04 06:30:00,0.22056220992290687
2020-07-04 07:00:00,0.39815771401947536
2020-07-04 07:30:00,0.3086373439790025
2020-07-04 08:00:00,0.41673566263637357
2020-07-04 08:30:00,0.5299280381656227
2020-07-04 09:00:00,0.7011826360429089
2020-07-04 09:30:00,0.8291900136555588
2020-07-04 10:00:00,1.3332435280241106
2020-07-04 10:30:00,1.3332435280241106
2020-07-04 11:00:00,0.8090905675244767
2020-07-04 11:30:00,0.9520446716811013
2020-07-04 12:00:00,0.9014720781760893
2020-07-04 12:30:00,0.5384096001935006
2020-07-04 13:00:00,0.5294582031463463
2020-07-04 13:30:00,0.5343320081873912
2020-07-04 14:00:00,0.46510467123826654
2020-07-04 14:30:00,0.44347679472665974
2020-07-04 15:00:00,0.5458869631960699
2020-07-04 15:30:00,-0.8636888888888872
2020-07-04 16:00:00,-1.1275888888888908
2020-07-04 16:30:00,-1.2452888888888909
2020-07-04 17:00:00,-1.3332111111111131
2020-07-04 17:30:00,-1.339999999999999
2020-07-04 18:00:00,-1.2712222222222205
2020-07-04 18:30:00,-1.1503555555555534
2020-07-04 19:00:00,-1.04823333333333
2020-07-04 19:30:00,-0.9429888888888889
2020-07-04 20:00:00,-0.8492777777777758
2020-07-04 20:30:00,-0.790666666666668
2020-07-04 21:00:00,0.0
2020-07-04 21:30:00,0.0
2020-07-04 22:00:00,0.0
2020-07-04 22:30:00,0.0
2020-07-04 23:00:00,0.0
2020-07-04 23:30:00,0.0
2020-07-05 00:00:00,0.0
2020-07-05 00:30:00,0.0
2020-07-05 01:00:00,0.0
2020-07-05 01:30:00,0.0
2020-07-05 02:00:00,0.0
2020-07-05 02:30:00,0.0
2020-07-05 03:00:00,0.0
2020-07-05 03:30:00,0.0
2020-07-05 04:00:00,0.003709178659880882
2020-07-05 04:30:00,0.002448050381899587
2020-07-05 05:00:00,0.02671761279239265
2020-07-05 05:30:00,0.066956946550942
2020-07-05 06:00:00,0.1771542450774814
2020-07-05 06:30:00,0.22685806781827558
2020-07-05 07:00:00,0.3269237751581782
2020-07-05 07:30:00,0.4835786588210783
2020-07-05 08:00:00,0.47215429814518434
2020-07-05 08:30:00,0.3954435715374777
2020-07-05 09:00:00,0.5396457551580303
2020-07-05 09:30:00,0.581649463126276
2020-07-05 10:00:00,0.46391025588356444
2020-07-05 10:30:00,0.61235424522047
2020-07-05 11:00:00,0.764892004606689
2020-07-05 11:30:00,0.9417027165331774
2020-07-05 12:00:00,0.9417027165331774
2020-07-05 12:30:00,0.8780865545394088
2020-07-05 13:00:00,0.8500238135867205
2020-07-05 13:30:00,0.7744800449853427
2020-07-05 14:00:00,0.6967232750001113
2020-07-05 14:30:00,0.8889816782886099
2020-07-05 15:00:00,0.8262586271512049
2020-07-05 15:30:00,-1.037411111111114
2020-07-05 16:00:00,-1.2735333333333376
2020-07-05 16:30:00,-1.3931777777777825
2020-07-05 17:00:00,-1.429999999999999
2020-07-05 17:30:00,-1.3094444444444469
2020-07-05 18:00:00,-1.2208666666666679
2020-07-05 18:30:00,-1.0642222222222226
