datetime,charge_MW
2019-12-18 00:00:00,0.0
2019-12-18 00:30:00,0.0
2019-12-18 01:00:00,0.0
2019-12-18 01:30:00,0.0
2019-12-18 02:00:00,0.0
2019-12-18 02:30:00,0.0
2019-12-18 03:00:00,0.0
2019-12-18 03:30:00,0.0
2019-12-18 04:00:00,0.0
2019-12-18 04:30:00,0.0
2019-12-18 05:00:00,0.0
2019-12-18 05:30:00,0.0
2019-12-18 06:00:00,0.0
2019-12-18 06:30:00,0.0
2019-12-18 07:00:00,0.0
2019-12-18 07:30:00,0.0047570000000000355
2019-12-18 08:00:00,0.009625999999999996
2019-12-18 08:30:00,0.04631700000000016
2019-12-18 09:00:00,0.23328531772391056
2019-12-18 09:30:00,0.49985012298716425
2019-12-18 10:00:00,0.8016905104771344
2019-12-18 10:30:00,1.038256326206404
2019-12-18 11:00:00,1.2724478239918802
2019-12-18 11:30:00,1.2666775254045248
2019-12-18 12:00:00,1.290133631917195
2019-12-18 12:30:00,1.2930808492311214
2019-12-18 13:00:00,1.2226511751496207
2019-12-18 13:30:00,1.07476136430781
2019-12-18 14:00:00,0.8772247681888954
2019-12-18 14:30:00,0.6526054136288638
2019-12-18 15:00:00,0.3786685041189714
2019-12-18 15:30:00,-0.3820333333333532
2019-12-18 16:00:00,-0.7925111111111214
2019-12-18 16:30:00,-1.2721555555555675
2019-12-18 17:00:00,-1.5074777777777904
2019-12-18 17:30:00,-1.6248222222222406
2019-12-18 18:00:00,-1.6400000000000183
2019-12-18 18:30:00,-1.4245777777777882
2019-12-18 19:00:00,-1.1548333333333378
2019-12-18 19:30:00,-0.9243222222222389
2019-12-18 20:00:00,-0.7609777777777946
2019-12-18 20:30:00,-0.47832222222224496
2019-12-18 21:00:00,0.0
2019-12-18 21:30:00,0.0
2019-12-18 22:00:00,0.0
2019-12-18 22:30:00,0.0
2019-12-18 23:00:00,0.0
2019-12-18 23:30:00,0.0
2019-12-19 00:00:00,0.0
2019-12-19 00:30:00,0.0
2019-12-19 01:00:00,0.0
2019-12-19 01:30:00,0.0
2019-12-19 02:00:00,0.0
2019-12-19 02:30:00,0.0
2019-12-19 03:00:00,0.0
2019-12-19 03:30:00,0.0
2019-12-19 04:00:00,0.0
2019-12-19 04:30:00,0.0
2019-12-19 05:00:00,0.0
2019-12-19 05:30:00,0.0
2019-12-19 06:00:00,0.0
2019-12-19 06:30:00,0.0
2019-12-19 07:00:00,0.0
2019-12-19 07:30:00,0.0005899999999999621
2019-12-19 08:00:00,0.0009990000000000138
2019-12-19 08:30:00,0.03201804985951778
2019-12-19 09:00:00,0.20150332108151506
2019-12-19 09:30:00,0.4966098065127107
2019-12-19 10:00:00,0.7546907938185806
2019-12-19 10:30:00,0.9265353943208934
2019-12-19 11:00:00,1.1847986473563363
2019-12-19 11:30:00,1.394980317087497
2019-12-19 12:00:00,1.4016932734589642
2019-12-19 12:30:00,1.3379469206757109
2019-12-19 13:00:00,1.3255031835747983
2019-12-19 13:30:00,1.078050146072281
2019-12-19 14:00:00,0.8555671651772018
2019-12-19 14:30:00,0.6171071350730317
2019-12-19 15:00:00,0.3866735125978403
2019-12-19 15:30:00,-0.4457222222222441
2019-12-19 16:00:00,-0.850977777777798
2019-12-19 16:30:00,-1.3248222222222399
2019-12-19 17:00:00,-1.4736666666666833
2019-12-19 17:30:00,-1.5500000000000203
2019-12-19 18:00:00,-1.478655555555573
2019-12-19 18:30:00,-1.395933333333355
2019-12-19 19:00:00,-1.1118777777777886
2019-12-19 19:30:00,-0.9422444444444622
2019-12-19 20:00:00,-0.8112444444444673
2019-12-19 20:30:00,-0.6101222222222464
2019-12-19 21:00:00,0.0
2019-12-19 21:30:00,0.0
2019-12-19 22:00:00,0.0
2019-12-19 22:30:00,0.0
2019-12-19 23:00:00,0.0
2019-12-19 23:30:00,0.0
2019-12-20 00:00:00,0.0
2019-12-20 00:30:00,0.0
2019-12-20 01:00:00,0.0
2019-12-20 01:30:00,0.0
2019-12-20 02:00:00,0.0
2019-12-20 02:30:00,0.0
2019-12-20 03:00:00,0.0
2019-12-20 03:30:00,0.0
2019-12-20 04:00:00,0.0
2019-12-20 04:30:00,0.0
2019-12-20 05:00:00,0.0
2019-12-20 05:30:00,0.0
2019-12-20 06:00:00,0.0
2019-12-20 06:30:00,0.0
2019-12-20 07:00:00,0.0
2019-12-20 07:30:00,0.0070770000000000555
2019-12-20 08:00:00,0.012115999999999981
2019-12-20 08:30:00,0.12733600000000067
2019-12-20 09:00:00,0.27617868641576937
2019-12-20 09:30:00,0.5279498933479463
2019-12-20 10:00:00,0.7212721772658695
2019-12-20 10:30:00,0.9421902734876486
2019-12-20 11:00:00,1.160616193031742
2019-12-20 11:30:00,1.3093472027616748
2019-12-20 12:00:00,1.256443332885023
2019-12-20 12:30:00,1.2953599033704601
2019-12-20 13:00:00,1.1740853745571693
2019-12-20 13:30:00,1.0523794316201849
2019-12-20 14:00:00,0.8950536315097306
2019-12-20 14:30:00,0.7172932148573969
2019-12-20 15:00:00,0.44963501822290924
2019-12-20 15:30:00,-0.3148444444444731
2019-12-20 16:00:00,-0.9361333333333492
2019-12-20 16:30:00,-1.318955555555572
2019-12-20 17:00:00,-1.5651222222222376
2019-12-20 17:30:00,-1.6400000000000183
2019-12-20 18:00:00,-1.524133333333351
2019-12-20 18:30:00,-1.3714222222222414
2019-12-20 19:00:00,-1.1332000000000182
2019-12-20 19:30:00,-0.9010555555555664
2019-12-20 20:00:00,-0.7246111111111313
2019-12-20 20:30:00,-0.49485555555556715
2019-12-20 21:00:00,0.0
2019-12-20 21:30:00,0.0
2019-12-20 22:00:00,0.0
2019-12-20 22:30:00,0.0
2019-12-20 23:00:00,0.0
2019-12-20 23:30:00,0.0
2019-12-21 00:00:00,0.0
2019-12-21 00:30:00,0.0
2019-12-21 01:00:00,0.0
2019-12-21 01:30:00,0.0
2019-12-21 02:00:00,0.0
2019-12-21 02:30:00,0.0
2019-12-21 03:00:00,0.0
2019-12-21 03:30:00,0.0
2019-12-21 04:00:00,0.0
2019-12-21 04:30:00,0.0
2019-12-21 05:00:00,0.0
2019-12-21 05:30:00,0.0
2019-12-21 06:00:00,0.0
2019-12-21 06:30:00,0.0
2019-12-21 07:00:00,0.0
2019-12-21 07:30:00,0.0017799999999999934
2019-12-21 08:00:00,0.004907000000000009
2019-12-21 08:30:00,0.101877
2019-12-21 09:00:00,0.23094932797601841
2019-12-21 09:30:00,0.4945421753166154
2019-12-21 10:00:00,0.788611181714822
2019-12-21 10:30:00,0.9950568449100831
2019-12-21 11:00:00,1.23467327752982
2019-12-21 11:30:00,1.4271361484278748
2019-12-21 12:00:00,1.2177283509701995
2019-12-21 12:30:00,1.2063810428049402
2019-12-21 13:00:00,1.1433114802383255
2019-12-21 13:30:00,1.0600037568067875
2019-12-21 14:00:00,0.9199360232759326
2019-12-21 14:30:00,0.6869562222565129
2019-12-21 15:00:00,0.42195016777232536
2019-12-21 15:30:00,-0.6129777777778025
